Date,Open,High,Low,Close,Volume
2009-07-16,198.9467184307085,201.4730243103617,194.96777154292448,198.8203582763672,53970971
2009-07-17,200.84140099850154,202.70458722073397,197.7467041015625,197.7467041015625,76154432
2009-07-20,198.94672665712162,201.1572365687412,197.0519502221461,197.68356323242188,55640104
2009-07-21,197.99931471623356,198.8203217239835,194.46246209661672,195.34664916992188,65141225
2009-07-22,194.8415105574035,194.87310061206725,186.8521061380015,189.2205047607422,68754551
2009-07-23,189.946768100127,196.89411668031894,185.62049634340178,196.32568359375,91763745
2009-07-24,197.8414803757705,201.47308397150482,195.4730822571367,198.94677734375,71364050
2009-07-27,201.15726855414616,202.10461519170073,191.17831972939229,191.9993896484375,86796728
2009-07-28,191.43093213317545,193.38880524759577,185.9362054928234,188.24148559570312,63419758
2009-07-29,187.3573482399963,192.44151003072224,185.99941429146745,186.3152313232422,59407559
2009-07-30,187.57832017008545,195.7888294302633,187.57832017008545,192.63088989257812,52288454
2009-07-31,191.68356978030215,198.25200312725426,190.13617940335627,190.9256591796875,45385731
2009-08-03,188.7467194586791,212.39924898112147,187.26250931921876,203.71511840820312,139239546
2009-08-04,205.29404164652837,209.68347124358502,203.62037469654166,207.47296142578125,0
2009-08-05,207.78873762325836,219.4413502739397,207.22030477122448,212.52557373046875,70633148
2009-08-06,216.69405798896508,229.0729748356277,215.93616810155763,223.5782470703125,67682351
2009-08-07,218.24138484247698,232.3887142435346,213.37825079350483,230.52552795410156,71910369
2009-08-10,224.58880872608668,231.56774816712974,223.51516425569625,226.45199584960938,41472403
2009-08-11,221.05194723312965,227.99923184838968,216.9150705260001,218.68348693847656,48733434
2009-08-12,214.95724266139368,226.00981627275416,208.4204394301814,223.16775512695312,78196031
2009-08-13,225.1571241455097,229.89396028159814,223.13607127874113,226.8623809814453,38452904
2009-08-14,228.56771797114234,231.78877631339157,223.7361930536397,226.79930114746094,43046750
2009-08-17,224.84134462257964,224.84134462257964,215.36767077568635,219.18875122070312,12673765
2009-08-18,217.89401866773665,221.43087254527688,215.3676914887384,218.87295532226562,33583143
2009-08-19,216.09405341550323,219.4729776052428,211.51508324670547,217.8939971923828,0
2009-08-20,221.05192503213863,223.70452851915783,217.42032244489965,220.3571319580078,41024886
2009-08-21,217.19923787182103,222.37814638468825,216.8203243899544,222.3149871826172,82320860
2009-08-24,227.36772676741865,229.8940543168826,224.8413992179547,228.78875732421875,44045675
2009-08-25,223.57823504270638,231.78874663429116,223.19930055203224,228.94668579101562,38454465
2009-08-26,228.4729425283122,231.1887259429141,227.14659912786044,229.26235961914062,24555252
2009-08-27,228.3150604397329,235.167659364394,228.3150604397329,232.98873901367188,40649138
2009-08-28,236.8413752177659,242.33610256755256,234.94659847931402,240.15711975097656,61013249
2009-09-01,239.3676776751795,241.10450400895388,232.4834272317285,233.68341064453125,60824809
2009-09-02,228.94670409898364,231.7887651695276,223.76777234509203,226.7677001953125,56049316
2009-09-03,225.34659794549788,228.82027108630825,220.98873758203158,221.8729248046875,71515435
2009-09-04,224.27295818365224,228.56763855186173,221.36765529071755,222.15713500976562,60259405
2009-09-07,227.36775237232646,228.12564237639916,223.1361876781668,227.0519561767578,30895777
2009-09-08,228.63087621622336,229.64140299963177,224.11508530490735,224.5255889892578,43279664
2009-09-09,224.20983254293722,232.29398338858155,222.94666897638075,231.59927368164062,45207937
2009-09-10,232.42034912109375,234.9465928534812,229.57820494675883,232.42034912109375,41085097
2009-09-11,234.25181647102022,236.2096892342097,232.64132976868652,233.80972290039062,44747533
2009-09-14,230.52555406734376,234.8202974351171,227.9361095875215,233.68341064453125,32318696
2009-09-15,235.57819166436187,237.40972556212915,232.04133798094517,233.05186462402344,30259838
2009-09-16,234.94652313759943,240.7570656124471,233.17816974188264,239.99917602539062,83126355
2009-09-17,243.75712815438632,246.1571160465996,236.52557443341783,238.89395141601562,57502180
2009-09-18,238.10456281866743,238.50494685671387,234.3150715560754,235.98873901367188,65391359
2009-09-21,237.22026426072256,239.3676776751795,229.830823533834,233.68341064453125,36991772
2009-09-22,235.54659403999094,236.58871069180327,232.92558041832592,234.56765747070312,25855463
2009-09-23,233.3992467211224,235.35711971378942,230.936100028193,234.47286987304688,0
2009-09-24,233.43087863908949,237.883489162422,230.1466615940232,230.24134826660156,76149598
2009-09-25,229.2623582668773,231.78868490322444,224.4308143894932,225.47293090820312,72236106
2009-09-28,225.5360546180111,231.78869130717433,221.2097842944814,230.52552795410156,48497105
2009-09-29,234.94663513427463,236.02034212024398,231.91511707151616,233.20980834960938,52648100
2009-09-30,232.79924418737497,237.1570841773652,230.84135015770508,233.68341064453125,39660355
2009-10-01,234.82032061915126,235.13611674069142,227.5887459255354,229.35716247558594,30183849
2009-10-02,228.31503824586082,229.8940188019609,223.0729479913276,225.31504821777344,46392752
2009-10-05,227.33607750075046,228.6308309868618,222.8834675636131,228.5044708251953,26826918
2009-10-06,229.57817744158362,235.48342846982933,229.57817744158362,233.58871459960938,42763985
2009-10-07,232.0097522360707,235.16762979705732,230.0202889553434,233.84136962890625,33680005
2009-10-08,236.55713169457783,237.40972900390625,229.9886979867024,237.40972900390625,51040465
2009-10-09,236.20974609506197,238.73607317784507,234.72553571514484,238.10452270507812,27422906
2009-10-12,238.73610254408243,239.24135550361723,233.68344775700382,235.357177734375,32506720
2009-10-13,234.9465732689496,235.23080018186278,227.36767578125,227.36767578125,61129312
2009-10-14,231.94664734299334,243.09390507651537,230.0834608389988,242.27291870117188,99734257
2009-10-15,245.17810919085048,246.31493325223138,236.2097099294344,239.93601989746094,65613719
2009-10-16,243.1570830022038,245.65181993540048,233.90451843538148,235.10452270507812,48521406
2009-10-19,236.30455236978455,241.29400634765625,235.26243550751136,241.29400634765625,24686812
2009-10-20,233.68337966159132,235.7044326413719,227.08341960302,229.73602294921875,179755288
2009-10-21,230.55713760110527,231.78871102082317,223.07292696043683,230.49395751953125,84148274
2009-10-22,226.1360763101053,228.1571293177882,223.9255665359943,226.73609924316406,53480853
2009-10-23,231.7571516781015,233.05188448560648,227.30452023368792,228.28347778320312,47460887
2009-10-26,227.36770351896612,230.525581334967,220.32558549528818,222.6940460205078,53842647
2009-10-27,221.2097617597574,222.22028816621636,210.72556333354635,214.60980224609375,84425666
2009-10-28,215.68353477023214,215.93617169199828,198.9467768743002,201.47308349609375,121816246
2009-10-29,199.8940441864213,210.78874629322183,197.99933062177502,208.42034912109375,139543048
2009-10-30,212.8414418274667,213.59933161388807,202.16778386601973,203.36776733398438,76710194
2009-11-02,199.3256113382746,209.05189944402827,198.82033769547752,208.42034912109375,50282200
2009-11-03,204.1572620977431,208.2308965242995,200.36779202314852,204.28353881835938,59472179
2009-11-04,209.71506565301524,214.1045788026903,208.1992654030583,212.84141540527344,46217896
2009-11-05,208.4203614178401,213.0940385630542,208.4203614178401,209.90457153320312,49297755
2009-11-06,210.28347408842663,217.04136305008427,209.272947661203,212.52557373046875,54703702
2009-11-09,216.31508600189215,219.7255791427536,214.9887425423953,216.5361328125,62360686
2009-11-10,212.2098050417366,214.67295178871453,204.6309080243304,205.48350524902344,117980696
2009-11-11,206.9992722903981,208.70452923379656,201.78877307762372,203.99928283691406,78456704
2009-11-12,204.5993064246369,208.42036562233076,203.80982672790154,204.69407653808594,56498284
2009-11-13,204.63087969914025,205.92563297261077,200.52559395853353,202.10455322265625,59168015
2009-11-16,205.2624861628841,206.84144585887734,201.473058007532,204.6309356689453,48176306
2009-11-17,205.26251261520315,205.26251261520315,198.75732051726757,198.94677734375,64548422
2009-11-18,202.11469710610908,203.95206405371394,198.94669963344418,201.1009521484375,73556665
2009-11-19,200.08714555038452,203.06501913792457,194.0997286668853,195.3986053466797,78778886
2009-11-20,196.50734194929467,198.0596600530957,187.73219515108255,192.7691650390625,115398132
2009-11-23,196.41236230506578,201.51271369661077,194.9234254179549,199.2634735107422,61305962
2009-11-24,196.44403975358966,202.58989084319828,196.00053810555303,198.9467010498047,67115995
2009-11-25,200.84747977712462,202.01961500882305,198.97835967194686,200.40391540527344,61758165
2009-11-26,198.94671959789272,199.07348221026365,180.034160653282,184.43759155273438,126479149
2009-11-27,179.3054436561336,193.5612106474109,174.23677185577054,188.7142791748047,161901813
2009-11-30,190.71006239396885,191.34360307533242,184.59588303800425,185.22950744628906,104248954
2009-12-01,189.79135672868802,193.62458552625884,185.95819072632494,187.5738067626953,117674596
2009-12-02,192.5474779070039,192.5474779070039,180.31919980007987,188.4924774169922,108860361
2009-12-03,193.24442766785796,198.62997563640158,192.6108658024531,192.9276885986328,90112543
2009-12-04,193.90970029355026,196.66582357810856,188.619225446591,192.2940216064453,59686065
2009-12-07,192.32574160658405,192.32574160658405,186.7501338275188,188.2074432373047,49424465
2009-12-08,186.908491524518,188.68253927386797,179.05195547561456,182.1565704345703,78496217
2009-12-09,180.57265225587432,184.0573887519563,176.0425429539627,176.20091247558594,75169725
2009-12-10,175.5039936452393,184.21583557128906,175.5039936452393,184.21583557128906,64336755
2009-12-11,185.38792174525963,188.23903342051184,181.8398042137985,182.47344970703125,45542502
2009-12-14,186.90851096295037,189.94974496315015,183.42377544515352,184.78594970703125,50545246
2009-12-15,186.21161977106593,186.3700102239577,178.45015267157945,180.28758239746094,44867681
2009-12-16,181.2062311090396,186.46501470913893,180.28753740709377,185.00770568847656,61405574
2009-12-17,182.1566655656646,183.64560301355922,173.2230722759066,173.50819396972656,72730638
2009-12-18,174.39514678552302,175.123770014794,167.10892495868103,167.42567443847656,135531886
2009-12-21,171.7023877943492,174.74363253380037,168.59784549449716,172.96957397460938,43230155
2009-12-22,173.6031431133958,175.21882178462093,172.01921788239778,172.62107849121094,30536254
2009-12-23,174.49021803974256,176.359264979338,173.34971059961336,174.5535888671875,26459014
2009-12-24,176.13752195925088,177.72153106864923,172.52610678023763,174.87034606933594,6572577
2009-12-29,175.50397225608845,176.96120832077386,173.25473162943265,174.23678588867188,16888669
2009-12-30,174.87032973970062,174.90200991893025,170.78372267534888,172.49440002441406,18259665
2009-12-31,174.90202625152392,174.90202625152392,173.34971825604936,174.87034606933594,9127813
2010-01-04,176.4543179529978,178.41842615558087,174.26844850872976,177.753173828125,37064961
2010-01-05,178.6401926652859,190.61502865844295,177.08789523437025,188.87265014648438,92457278
2010-01-06,190.29819659829676,194.51156616210938,187.1619740393368,194.51156616210938,68161377
2010-01-07,194.47993215959562,202.08303072092835,192.54751396195874,199.8971710205078,80109929
2010-01-08,204.01545957097787,206.5498326076408,201.7028373722079,203.09678649902344,77856322
2010-01-11,205.2826402104381,208.133752232753,200.40395446259967,200.84751892089844,51018619
2010-01-12,200.37233487583038,201.82958144611078,197.45777894005985,200.59408569335938,46368742
2010-01-13,197.83791900924905,199.13679577770023,196.7291023677464,198.756591796875,58311632
2010-01-14,201.22759866281513,204.0154125469214,200.05548437101044,201.89291381835938,44746827
2010-01-15,201.67114852631707,204.07884270301412,196.72916501721326,197.1727294921875,97185770
2010-01-18,198.3131337682842,202.2730411504435,196.41238576027214,201.3226776123047,43671875
2010-01-19,198.62992481191415,199.58030923031882,195.52530919826333,197.74285888671875,73639285
2010-01-20,195.30356163279686,196.79249864160548,188.74590066509367,190.61502075195312,77668017
2010-01-21,191.43868651303882,193.40281554507638,179.305419921875,179.305419921875,115702346
2010-01-22,176.77114800653067,177.4047097920933,161.6283870999819,171.92416381835938,182603412
2010-01-25,169.1680493317848,177.94326094636125,167.99592445430167,174.87034606933594,69883285
2010-01-26,172.96959793326542,176.2959751995303,169.48486161953238,174.87034606933594,53231638
2010-01-27,172.20924091492782,172.74779337870146,166.28519521101182,169.072998046875,71829446
2010-01-28,173.5715284597218,178.54520154133246,167.86923217773438,167.86923217773438,92610385
2010-01-29,170.4352734132593,174.93375562100636,168.8513372143335,171.41732788085938,63410296
2010-02-01,171.06888485877752,179.2421637210415,169.32651645139907,178.79859924316406,53906467
2010-02-02,179.71733856982866,184.88107245017792,179.62226662124237,183.51881408691406,56676944
2010-02-03,186.71848385023145,190.71010287283835,185.07111446152996,187.1302947998047,84925311
2010-02-04,185.64138081049532,187.4154502104142,171.8924842503512,172.46273803710938,110981787
2010-02-05,171.0688816125798,176.89784747700227,162.83222160138988,170.4352569580078,110503857
2010-02-08,173.00129633601713,176.13752985452678,163.27569975159253,169.8016815185547,70281843
2010-02-09,168.946277540103,175.97913059023773,166.44359578741305,170.62527465820312,58389655
2010-02-10,172.84285342771227,178.60852124972092,172.84285342771227,176.04254150390625,64937954
2010-02-11,177.53150018762489,178.67192413927495,167.58415158907573,170.02345275878906,75951566
2010-02-12,170.30852738213719,172.74782787776977,161.56499692387618,166.00010681152344,77285204
2010-02-15,168.66118022788032,174.52190939021708,168.05930908371099,174.2684783935547,45607679
2010-02-16,191.12191041002572,191.12191041002572,183.74060639295587,186.11654663085938,119222926
2010-02-17,192.00889891445922,193.7195868260248,188.55585337617646,191.53370666503906,78642364
2010-02-18,190.07645194448884,197.9329053816923,189.1260675915932,195.33523559570312,70074994
2010-02-19,191.97719743628758,198.9466694134114,191.0268339228015,197.8379364013672,85476363
2010-02-22,199.6752934214484,203.2551011723281,198.693239310317,200.37229919433594,68312057
2010-02-23,200.56237357593002,203.82535884985595,195.683772385552,197.5211181640625,64381434
2010-02-24,196.85265073629515,200.48154687764907,194.17867080689717,197.3619842529297,58613930
2010-02-25,196.08862630089084,200.54518837965296,193.19182414207037,195.3564910888672,49603462
2010-02-26,197.07551912044343,199.27196783555962,194.87909143826556,198.95361328125,54978427
2010-03-01,203.09185359959784,203.50565556203784,192.9053718352755,198.7307586669922,61703111
2010-03-02,199.5584001489623,205.60660911954773,198.25326463575365,204.8743896484375,58982819
2010-03-03,203.72852463848136,211.27287185532376,203.72852463848136,210.03140258789062,62172830
2010-03-04,207.23006462083939,215.6656808326962,206.46608531647558,212.0686492919922,62609733
2010-03-05,214.16961395278832,218.68984512736202,213.43745731571403,217.35284423828125,65546947
2010-03-08,219.00813523394646,221.5229171584627,215.82490557982058,219.64476013183594,112028990
2010-03-09,219.00815519618084,221.2364477065777,213.59665377444946,220.15411376953125,62488665
2010-03-10,216.46148484147378,223.40096398700655,214.07405784598294,221.4591827392578,92926057
2010-03-11,219.00816681916262,222.12773022681384,216.87536373237575,218.84896850585938,50825107
2010-03-12,220.59971358447046,225.72478739141863,219.26277621670988,224.00582885742188,73010826
2010-03-15,222.82810723481168,223.78306575736633,219.7403245812275,221.93675231933594,50028952
2010-03-16,224.10134795496967,227.98495375520125,223.59201432886533,227.57115173339844,63851675
2010-03-17,229.57650776216778,230.78621703489804,226.8707468357814,228.81259155273438,51962300
2010-03-18,225.24733195202126,227.82573859522722,223.43286259264895,224.67433166503906,66284371
2010-03-19,227.28462207837913,231.32732068399832,226.74346566228834,227.6665802001953,102371946
2010-03-22,226.0113346803359,227.25280376561068,221.90488516335222,225.11997985839844,51885045
2010-03-23,226.265975887542,230.46787278638462,226.0113301287495,227.85755920410156,42873962
2010-03-24,230.14949022716638,230.62697988702223,224.54701078805016,228.5579071044922,50928443
2010-03-25,227.76205704848556,234.3513588893246,227.66652547512234,232.44142150878906,51697798
2010-03-26,233.20539776820684,235.94300174217622,231.96392913344334,234.001220703125,37534069
2010-03-29,234.60607567620525,235.91123243242026,230.0222207783078,233.55564880371094,33956762
2010-03-30,235.84741144974802,236.00660964977578,225.97935253794634,227.92111206054688,63173868
2010-03-31,227.28465711640203,229.5129498222251,225.7885420663222,229.3855743408203,55049948
2010-04-01,230.7861468328457,232.21859445447842,228.90796938230704,230.75430297851562,29682717
2010-04-06,231.10445950471765,232.7279495172025,228.8443446839998,231.86843872070312,29284328
2010-04-07,229.95855828080553,231.93218401456704,228.65342241432324,230.18138122558594,31909728
2010-04-08,228.55797034132945,229.1309076126345,222.95540522037516,227.34828186035156,41407038
2010-04-09,229.83120508924935,230.59518449902853,224.4515263854842,226.96630859375,46782606
2010-04-12,228.2077534844432,232.5051608692998,227.60290934850647,232.1549835205078,41757473
2010-04-13,230.72254930845997,233.01450846480554,229.54476792938422,231.10450744628906,23687633
2010-04-14,232.40974629401163,238.3624271549879,229.35378565201947,237.78948974609375,79076068
2010-04-15,239.28553785378355,245.07899718596732,239.0944746562408,243.9330596923828,83288062
2010-04-16,242.56420753305494,250.99990824860893,234.1285909492454,237.69386291503906,124968475
2010-04-19,235.24279883382542,240.4633425072721,232.44150584692864,235.8475799560547,65739637
2010-04-20,238.74438579906402,240.33596932613702,233.14182080468095,237.31187438964844,65988857
2010-04-21,239.9539727503489,240.6542853752128,232.53700246017877,232.91896057128906,65266242
2010-04-22,232.69613370685994,233.6511131001908,226.83890292377072,229.00357055664062,67715347
2010-04-23,229.83122256131045,233.36465126221026,227.66661757453642,230.6588897705078,47586588
2010-04-26,234.92435675994113,239.47645090970244,233.93755473789975,236.13400268554688,74155896
2010-04-27,236.80266454387288,239.50840536896936,227.41200256347653,227.41200256347656,98565388
2010-04-28,224.8652517322773,228.33499124491496,216.52514777216308,224.1012725830078,101822783
2010-04-29,225.3745861226356,232.3777528917629,222.82802400271777,229.99032592773438,59425526
2010-04-30,219.64477396074943,223.5602234520577,212.95995971680318,215.3473663330078,169165953
2010-05-04,215.18820609271148,217.95763362191713,204.36516274779476,205.63841247558594,81717274
2010-05-05,205.00180410397212,207.3256070351603,198.5397919940039,205.4792938232422,115794185
2010-05-06,202.7735427166339,206.08414808134896,189.88136172977352,192.07778930664062,114076607
2010-05-07,182.71896842679263,190.35884616266543,175.1428625550492,180.61807250976562,200611029
2010-05-10,208.78984231442624,212.86436265545765,193.54201930488819,209.84033203125,192422205
2010-05-11,201.24554734408594,207.67571540628907,200.09960990960195,207.1663818359375,80965443
2010-05-12,204.99514969004275,212.56268836854295,201.80202302194778,209.97633361816406,106258318
2010-05-13,211.3492844594693,212.01981375209527,205.8252767142371,210.10398864746094,52635239
2010-05-14,208.7310313932093,208.7310313932093,195.12853878403018,197.26785278320312,86750066
2010-05-17,195.57550681887264,200.52474780201928,191.48836282810123,194.58566284179688,67622083
2010-05-18,198.6089825218077,200.14165126759224,194.07481814257076,195.3201141357422,53873979
2010-05-19,191.04141348784873,192.25476766381678,182.0050251950198,185.32583618164062,87119146
2010-05-20,188.07184324719782,194.0428930070483,180.2488098009054,183.9208984375,139399583
2010-05-21,185.1980893033885,191.9354725508831,178.8758046977672,190.88174438476562,104117623
2010-05-24,190.30699725316103,195.70332234430012,187.81640514750268,192.12705993652344,55224360
2010-05-25,182.6436229052759,185.26189829961126,177.37504570245713,181.23861694335938,78813112
2010-05-26,186.47531438555777,194.8731366669412,185.58127500540058,189.66844177246094,88582165
2010-05-27,194.13867355510322,197.97038746622542,188.7742909577491,197.26785278320312,74806776
2010-05-28,198.28966572561953,200.14167052683433,194.64960347632018,194.84117126464844,53217071
2010-06-01,196.11843516954065,196.62931783514858,185.67710322757483,193.6917266845703,64389006
2010-06-02,190.94563391502524,192.06316177232713,186.18795986060252,189.34906005859375,43317219
2010-06-03,192.86145206540849,196.27802542468473,189.76415130490915,193.3084716796875,54292043
2010-06-04,192.7018153971131,196.0864465363095,181.04706868903392,184.30401611328125,69613096
2010-06-07,180.47233143993952,186.15605099005293,176.48099102795172,182.5797882080078,59582044
2010-06-08,184.08050526193216,184.94266570169353,174.150068951404,176.6087188720703,63405412
2010-06-09,179.35477593078463,180.63201410038573,174.4693541730582,180.5362091064453,68577130
2010-06-10,177.5985779621072,186.47527573639977,177.2473211527062,183.82505798339844,74637570
2010-06-11,186.25178837715538,187.59291062433516,181.8134495041676,185.74090576171875,42179330
2010-06-14,188.35921485898248,192.57406432749062,187.17780295627074,192.44638061523438,41518585
2010-06-15,188.35921695946456,197.10823076354248,188.35921695946456,195.92681884765625,44131891
2010-06-16,198.28963827457787,200.42903665765672,193.27651248667107,194.6815185546875,44814704
2010-06-17,194.42605397757998,201.80200306052987,194.04285518580858,199.66268920898438,48744272
2010-06-18,199.05597431035864,202.88766673736657,197.33171693775887,199.4711151123047,67881269
2010-06-21,202.12138102325892,204.51614716984946,200.5248069655428,202.5045166015625,50235897
2010-06-22,199.3753008618068,200.1416351730738,193.97903975644638,198.4493408203125,63839030
